stock_id,QLIKE,RMSPE%,MAPE%,RMSE,MSE_rv,MAE_log,MSE_log_rv
stock_100,0.0404354537077713,44.82736313868218,25.794247200934294,0.0027752417146595884,7.701966574786692e-06,0.22248230111842307,0.08930292942180612
stock_68,0.05029853895106921,44.93389316220331,29.730791505060093,0.000838073205654088,7.023666980353192e-07,0.2533297285838238,0.11165020061890932
stock_1,0.0436177131338285,45.507008210198045,26.793778488272984,0.0010294070909684736,1.0596789589361752e-06,0.22784502567344003,0.09637076865026976
stock_105,0.052537139021940446,46.07239489950275,29.39949343653711,0.0004840405153467761,2.3429522049717255e-07,0.2533652694994143,0.11393359682052621
stock_70,0.05183564356772663,47.198123415208755,30.587786121899885,0.0009385046189209501,8.807909197359579e-07,0.2573516251432317,0.11686954549127704
stock_62,0.05077369993545844,47.535394260502656,31.024528398238203,0.0011330109071284059,1.2837137156719332e-06,0.2595258389960087,0.11606884186760567
stock_86,0.049831295841235655,48.47896957638613,28.481946702347795,0.0005180884702511442,2.684156630071707e-07,0.2402352879694083,0.11081732478676355
stock_104,0.05643879248941492,48.54985446873507,31.065681727268462,0.0007926730259032183,6.283305259945642e-07,0.264895287537299,0.12369209505392675
stock_94,0.04859280810901717,49.00434549861949,29.306945328258145,0.0011552147263695224,1.3345210640210105e-06,0.24667477444865157,0.10976684345384823
stock_22,0.051026219667573265,51.40536848340553,29.558187305463296,0.0012171292874904069,1.4814037024669055e-06,0.2494658929565978,0.11292554682476229
stock_21,0.059668733619698676,51.552898538088364,32.018857170963535,0.00048504509224805737,2.3526874151392647e-07,0.2690755860020091,0.13164885652668282
stock_48,0.05272398755863557,51.611632971589025,30.721536156527186,0.0008725460045944847,7.613365301337986e-07,0.2555950805172972,0.11952950245931124
stock_122,0.04405839063034761,51.75264151682892,28.080988860772184,0.001316682246362414,1.7336521378859729e-06,0.23493445767453994,0.10112328477447918
stock_115,0.06017203333154884,52.20217669280235,32.22638030262888,0.0009504168579520205,9.03292203879391e-07,0.2732270430418244,0.1305940479884585
stock_41,0.0537568360113309,52.49002587914396,29.017615913702517,0.0011338204771927356,1.2855488745015628e-06,0.24644131339336875,0.11601040079425096
stock_3,0.050688491908257284,52.67202697154501,31.078060880642504,0.0011762829645552229,1.3836416127028236e-06,0.256539843277246,0.11653955792418999
stock_81,0.051889198597997586,54.22528877649577,30.402794524393332,0.00109078430039206,1.1898103899817958e-06,0.2525271655470151,0.11848914500713088
stock_102,0.05903555244339114,54.65186919397142,33.36424772915056,0.0012338009299782604,1.52226473481522e-06,0.27331383544005505,0.13519945890193408
stock_107,0.057807075761306365,54.71788566286361,31.983725651520288,0.0011170686073803339,1.2478422735946386e-06,0.26547186615346247,0.1277763717476122
stock_11,0.05704286171851652,54.76590400244673,32.01221500519743,0.0013140409348326783,1.7267035784159393e-06,0.2647305614345581,0.12919477141582716
stock_6,0.04359314059949327,56.896431727071686,28.43629065099379,0.001166389176101566,1.3604637101268898e-06,0.2310167990212669,0.10280485458121708
stock_126,0.06058052767006629,57.93528254438706,34.00059147621348,0.00147495637305761,2.175496302423259e-06,0.27591500984516837,0.1388293948006497
stock_82,0.06461991855490788,58.02631203477502,35.20712663969464,0.0012799197033882734,1.638194447121526e-06,0.2848604843086413,0.14847067504041475
stock_7,0.06338212471493272,58.053456814228255,36.48755871083698,0.0007801293870643198,6.086018605613512e-07,0.2925676859335293,0.14817223949237107
stock_89,0.07479947297307526,61.96028951253454,37.145016906760006,0.000891257576545399,7.943400677495778e-07,0.3015196712252182,0.16600236254478945
stock_66,0.0731937246615722,61.98934653716465,38.02063848588554,0.0012756088279015304,1.6271778818203164e-06,0.3060293424424836,0.16537145901366207
stock_19,0.06716395800990765,62.02120754894778,36.63088819002097,0.0011727903715512303,1.3754372556032727e-06,0.2932418670595378,0.15510191353292682
stock_97,0.06583542158206213,62.44638652660613,37.35669035764219,0.0015545453412332884,2.416611217950121e-06,0.30027327792704606,0.15388791258124526
stock_55,0.06694857559803312,67.4563694882704,36.71861178005802,0.001095808069514732,1.2007953252136038e-06,0.29350769202571125,0.15477031438853178
stock_38,0.07891717459456825,69.6916757021291,39.591641806872424,0.001554265331927851,2.415740722032793e-06,0.3121073047242025,0.17849059729221478
stock_72,0.0672938424544208,71.14639809084223,38.44126055670639,0.0011630511331474746,1.3526879383156247e-06,0.2922747633908483,0.16464361375071943
stock_5,0.08125510297646381,72.20817047686197,42.12867553716945,0.001630143988542278,2.6573694233805265e-06,0.3238952222994769,0.1912438787118364
stock_74,0.06592725232828753,72.80332161578842,34.924973106836994,0.000914845985841141,8.369431778096492e-07,0.2773901075150306,0.14941043835073878
stock_40,0.07953399954438987,72.86584033840208,42.93817701046295,0.002715877412020853,7.375990117125086e-06,0.3265047452811013,0.19221982380846253
stock_118,0.06011405526377865,76.9578853537352,35.81275770801933,0.0023868372373816874,5.6969919977518446e-06,0.28121189581244904,0.14239696578632732
stock_58,0.07827980956810347,78.59411948391595,42.19694934732859,0.0018197096916961516,3.311343362052903e-06,0.3205790695672977,0.18767021363163583
stock_90,0.08171838445687667,78.62437766845595,43.33953956830961,0.0018895129419852664,3.5702591579298163e-06,0.3277928666903703,0.1968609245881307
stock_4,0.0777285791511863,78.68549725144857,42.00285318971878,0.0014734058968908104,2.1709249369926134e-06,0.3148487181406754,0.18935248714827263
stock_116,0.07296612091518273,78.76189277160799,40.35955156547856,0.0014525811321384433,2.1099919454446017e-06,0.3064237929429137,0.1772529117312912
stock_59,0.053814071260685825,79.85500168709734,32.862900915770076,0.0008181910047857429,6.694365203123035e-07,0.2589434663457018,0.127800377229241
stock_78,0.058226369285751554,85.09609297626034,34.736243364812715,0.000823955615068832,6.789028556034572e-07,0.27057202331367336,0.13807216114305443
stock_9,0.08117640000932973,88.16248078394999,44.35503240799699,0.001555558768147636,2.419763081160991e-06,0.3247333555995665,0.20151798904825324
stock_110,0.09220064719100504,89.24935744694092,46.42134833376102,0.0009221111356829251,8.502889465504537e-07,0.33932193133572464,0.22341686038807076
stock_83,0.08369149384365343,90.3878140945249,45.578959865647825,0.0019512256470996512,3.807281525899453e-06,0.3283696614353909,0.2084495560727762
stock_103,0.09199145294079597,90.95776445693927,48.751419046004244,0.0036443551868653654,1.3281324728032492e-05,0.3543919542769402,0.22719796118501187
stock_16,0.09890044698045626,93.34446267549178,51.00023989652052,0.0018538498856068917,3.436759398364685e-06,0.3651881124360861,0.24624969778000522
stock_30,0.0915150384353792,95.77615702932887,47.8324624215188,0.0018669107829403346,3.485355871458893e-06,0.34227806254378257,0.2284009409094847
stock_80,0.07185248203383855,97.17698983875583,39.38337379560072,0.003358787105328133,1.128145081891854e-05,0.29009398696761585,0.17492862613647156
stock_37,0.12379334842017777,114.67184598575493,59.57822966964124,0.002182174021063344,4.761883458203764e-06,0.4039840046212002,0.30980225083063073
stock_0,0.09459163874858788,118.50400725654144,50.05879914650356,0.0015783516684330986,2.491193989245546e-06,0.3576272604268901,0.23202066122255724
stock_60,0.12035445445872806,122.28215271096474,60.93859424795587,0.0019343487739988104,3.7417051794707004e-06,0.4099242493414332,0.30788954187320744
stock_75,0.09583774288099065,125.82088605809996,51.85061896365016,0.0031919107755088863,1.0188294398809741e-05,0.35709938584061246,0.24265483794873882
stock_112,0.09872559795512134,126.98777245360753,52.82629621451912,0.002551299999788696,6.509131688921801e-06,0.3596171442143302,0.2517330067538101
stock_88,0.11451699765890591,134.9905687511973,59.19444097890152,0.002130953225968284,4.540961651264636e-06,0.38342347433973345,0.29709677725062544
stock_27,0.10907611924168177,136.5043609093741,55.8443885648558,0.0026214526934858983,6.8720142241844714e-06,0.383370721270208,0.27023266789641415
stock_18,0.11739589189083408,138.25807366033627,60.75267563504031,0.0027157930318283544,7.375531791727445e-06,0.39896472174148523,0.30351233247442483
stock_98,0.12139149928797305,152.60441828723305,61.1176690926347,0.0037904844294097705,1.4367772209597915e-05,0.39591571811045767,0.3090741536526842
stock_31,0.21218787619398594,187.2757084632829,81.79226567601884,0.001401708193028141,1.964785858402216e-06,0.4841680564130346,0.49057381216967333
stock_33,0.13513063415113552,202.34957406113548,69.55122493644829,0.0026771270276273857,7.167009122053041e-06,0.42501579305115256,0.35085747574196363
